126,L7 Creative,Legendary brands made here.,"L7 is a creative agency based in Carlsbad, CA. L7 was founded in 2001, and focuses on digital brand engagement...",none shown,none shown,Undisclosed,Undisclosed,10 - 49,"Carlsbad,
CA",service_focus,https://clutch.co/profile/l7-creative,http://www.L7Creative.com
128,Colure,Marketing 101 Meets Marketing 2.0,Colure is a creative and digital agency based in New York City...,none shown,none shown,Undisclosed,$100 - $149 / hr,10 - 49,"New York City,
NY",service_focus,https://clutch.co/profile/colure,http://colure.co/
129,TrendyMinds,Think Ahead,Our goals are simple yet vital to our culture: Endeavoring to learn how to be the best at what we do in each an...,none shown,none shown,Undisclosed,$100 - $149 / hr,10 - 49,"Indianapolis,
IN",service_focus,https://clutch.co/profile/trendyminds,http://www.trendyminds.com
130,Contrapunto,It's a good thing we can work on what we like.,"Contrapunto BBDO is an agency that aspires to create and build campaigns and contents that connect with people, advertising that is spoken on the street and that works.",none shown,none shown,"$5,000",$25 - $49 / hr,50 - 249,"Barcelona,

Spain",service_focus,https://clutch.co/profile/contrapunto,http://www.contrapuntobbdo.es/
132,Nonbox,The market is moving at light speed. MOVE WITH IT.,"A brand acceleration agency. Nonbox specializes in consumer insights, brand positioning, social strategies, and branded content.",none shown,none shown,"$1,000",$50 - $99 / hr,50 - 249,"Portland,
OR",service_focus,https://clutch.co/profile/nonbox,http://www.nonboxpdx.com/
133,The Monkeys,Australia Ad Agency,The Monkeys is an Australian content development agency for businesses who want to improve their online presence...,none shown,none shown,Undisclosed,$150 - $199 / hr,50 - 249,"Surry Hills,

Australia",service_focus,https://clutch.co/profile/monkeys,http://themonkeys.com.au/
134,IW Group,Culture Purveyors & Content Creators,"Founded in 1990, IW Group, Inc...",none shown,none shown,Undisclosed,$100 - $149 / hr,50 - 249,"West Hollywood,
CA",service_focus,https://clutch.co/profile/iw-group,http://www.iwgroupinc.com/
136,Soulsight,Iconic Brand Design,Soulsight is a brand identity and positioning agency...,none shown,none shown,Undisclosed,$200 - $300 / hr,10 - 49,"Chicago,
IL",service_focus,https://clutch.co/profile/soulsight,http://soulsight.com/
137,UpShift,We shift results higher.,"A full-service strategic branding and graphic design agency specializing in brand development, corporate communications, and advertising.",none shown,none shown,"$10,000",$100 - $149 / hr,10 - 49,"Chicago,
IL",service_focus,https://clutch.co/profile/upshift,http://upshiftcreative.com/
138,Damen Jackson,We build exceptional brands.,"Founded in 1998, Damen Jackson is a branding agency headquartered in Chicago, Illinois...",none shown,none shown,"$5,000",$150 - $199 / hr,10 - 49,"Chicago,
IL",service_focus,https://clutch.co/profile/damen-jackson,http://damenjackson.com/
139,SMAKK Studios,Made in Brooklyn.,"Founded in 2007, SMAKK is a Brooklyn-based branding and digital agency that specializes in web design, web developmen...",none shown,none shown,Undisclosed,$200 - $300 / hr,10 - 49,"Brooklyn,
NY",service_focus,https://clutch.co/profile/smakk-studios,http://smakkstudios.com/
141,Contversion,Performance agency,"Contversion is a media agency focused on delivering results with more than 12 years experience in digital media, technology, with teams in Europe and Latin America. Performance, branding, business intelligence.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Madrid,

Spain",service_focus,https://clutch.co/profile/contversion,http://www.contversion.com/
142,Ginkgo MullenLowe,"Balance between strategy, culture and passion.","Ginkgo was the only Uruguayan among the 30 best agencies in Latin America at Cannes Lions 2014. Ranked in the Top 5 agencies of the most effective network in the world, according to Effie Awards ranking.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Montevideo,

Uruguay",service_focus,https://clutch.co/profile/ginkgo-mullenlowe,http://www.ginkgomullenlowe.com/
143,KD Web,Digital Thinking,"KD Web is a web design, development and creative branding agency...",none shown,none shown,Undisclosed,$100 - $149 / hr,10 - 49,"London,

United Kingdom",service_focus,https://clutch.co/profile/kd-web,http://www.kdweb.co.uk/
144,Roundhouse,Worth every penny.,"Roundhouse Agency is headquartered in Portland, Oregon and offers services in interactive design, branding, digital s...",none shown,none shown,Undisclosed,$100 - $149 / hr,50 - 249,"Portland,
OR",service_focus,https://clutch.co/profile/roundhouse,http://roundhouseagency.com/
145,interTrend,Full-service Asiam-American Communications agency.,"interTrend Communications is an award-winning full-service communication agency based in Long Beach, California...",none shown,none shown,Undisclosed,$150 - $199 / hr,10 - 49,"Long Beach,
CA",service_focus,https://clutch.co/profile/intertrend,http://www.intertrend.com/
146,Lagrant Communications,Advertising. Marketing. Public Relations.,LAGRANT COMMUNICATIONS is an integrated marketing communications firm with demonstrated expertise in advertisin...,none shown,none shown,Undisclosed,$100 - $149 / hr,10 - 49,"Los Angeles,
CA",service_focus,https://clutch.co/profile/lagrant-communications,http://www.lagrantcommunications.com/
147,Keybridge Communications,DC based public relations firm,"Keybridge Communications is a DC-based public relations firm that specializes in op-eds, issues advocacy, and social...",none shown,none shown,Undisclosed,Undisclosed,10 - 49,"Washington,
DC",service_focus,https://clutch.co/profile/keybridge-communications,http://keybridgecommunications.com/
148,Berman and Company,Changing the debate,"Berman and Company is a public affairs firm based in Washington, DC...",none shown,none shown,Undisclosed,Undisclosed,10 - 49,"Washington,
DC",service_focus,https://clutch.co/profile/berman-company,http://www.bermanco.com/
151,Competence Communication,Transforming Brands in Brand Leaders.,"We are 200 creative, competent and innovative professionals throughout Brazil...",none shown,none shown,"$5,000",$25 - $49 / hr,50 - 249,"Porto Alegre,

Brazil",service_focus,https://clutch.co/profile/competence-communication,http://www.competence.com.br/
152,Top Pup Media,"Quality production, with the end in mind.",Top Pup Media is a Dallas-based video production company...,none shown,none shown,"$5,000",$100 - $149 / hr,2 - 9,"Dallas,
TX",service_focus,https://clutch.co/profile/top-pup-media,http://toppupmedia.com/
153,Englishman Consulting,Helping Startups Internationally,"Englishman Consulting are a niche group of Business Consultants, who specialize in assisting Technology Start-Ups. They are here to give you clear and experienced advice on any area of your business, plus they can actually get hands-on involved with investor meetings, trade shows, client presentations, product design & development, sales & marketing, partnerships and much more, all in harmony with your existing team and company structure.",none shown,none shown,"$10,000",$100 - $149 / hr,2 - 9,"London,

United Kingdom",service_focus,https://clutch.co/profile/englishman-consulting,http://www.englishmanconsulting.com
155,FINIEN,Turning Ventures Into Brands,"Founded in 2013, FINIEN is a traditional branding agency based in Long Beach, California...",none shown,none shown,Undisclosed,Undisclosed,2 - 9,"Long Beach,
CA",service_focus,https://clutch.co/profile/finien,http://www.finien.com/
156,Espinosa Consultores,"Marketing, strategy and sales.",Espinosa Consultores is a strategic marketing consulting firm with the mission to advise/work with clients to help them achieve their business goals in a cost-effective way.,none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Valencia,

Spain",service_focus,https://clutch.co/profile/espinosa-consultores,http://espinosaconsultores.es/
158,Theory SF,Every big idea began as a theory,"""Theory SF is a multi-disciplinary marketing agency located in the heart of San Francisco""",none shown,none shown,"$25,000",$200 - $300 / hr,2 - 9,"San Francisco ,
CA",service_focus,https://clutch.co/profile/theory-sf,http://www.theorysf.com/
159,Trazada Internet Marketing,Think Global! Go Local!,"Trazada is a digital agency, whose solutions are designed for multi-location brands and businesses.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Madrid,

Spain",service_focus,https://clutch.co/profile/trazada-internet-marketing,http://trazada.com/soluciones/posicionamiento-local/
160,Red Door Interactive,Be Present,"Red Door Interactive is a full-service marketing and branding agency based in San Diego, CA...",none shown,none shown,"$100,000",$150 - $199 / hr,50 - 249,"San Diego,
CA",service_focus,https://clutch.co/profile/red-door-interactive,http://www.reddoor.biz
162,Worn,NYC Digital Agency,"Founded on 2010 in New York City, Worn works with female leaders and their allies across industries to design bold br...",none shown,none shown,"$5,000",$100 - $149 / hr,2 - 9,"New York,
NY",service_focus,https://clutch.co/profile/worn,http://www.worn.nyc/
163,Fanquimia,Digital Agency Spain,"Fanquimia is a digital agency based in Spain and they are experts in generating sales, traffic and other objectives in different digital media, mostly in social media.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Madrid,

Spain",service_focus,https://clutch.co/profile/fanquimia,http://www.fanquimia.com/
164,Carrots,Building Social Brands,Carrots is an advertising agency expert in new media that provides a comprehensive service to create multi-format campaigns to inspire and mobilize consumers.,none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Madrid,

Spain",service_focus,https://clutch.co/profile/carrots,http://www.carrots.es/
168,Inforseo,Digital marketing Uruguay,"Inforseo is a digital marketing agency that offers advisory services and support in the planning and development of effective strategies of content marketing, web development and mobile applications.",none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Montevideo,

Uruguay",service_focus,https://clutch.co/profile/inforseo,http://www.inforseo.com/
170,Agency Intermedia,Ideas that infect.,"Intermedia Brazil offers services in advertising, logo, email marketing campaigns, creation and website management, a...",none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Porto Alegre,

Brazil",service_focus,https://clutch.co/profile/agency-intermedia,http://www.intermidiabrasil.com.br/
173,Digitalissime,Predictable business results,Digitalissime is an innovative Internet referencing agency with a three-digit annual growth...,none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Paris,

France",service_focus,https://clutch.co/profile/digitalissime,http://www.digitalissime.com/
174,Skidun,Transforming big ideas into results.,"Skidun is an interactive agency specializing in advertising, marketing, and design.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Rio de Janeiro,

Brazil",service_focus,https://clutch.co/profile/skidun,http://www.skidun.com.br/
175,Digibrand,Ukraine Digital Marketing Agency,"Digibrand Ukraine is a digital-marketing agency in Ukraine. The company was founded in 2006 in Riga, Latvia...",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Kyiv,

Ukraine",service_focus,https://clutch.co/profile/digibrand,http://digibrand.com.ua/#proekti
176,Catch 24,Full-Service advertising and design agency,"Catch 24 is an integrated, diverse and nimble branding agency, flexible enough to take quick detours, switch gears an...",none shown,none shown,Undisclosed,$150 - $199 / hr,10 - 49,"New York,
NY",service_focus,https://clutch.co/profile/catch-24,http://catch24design.com/
178,Home Front Communications_Admin,We create ideas that provoke movement,"Home Front is a strategic communications agency based in Washington, DC...",none shown,none shown,Undisclosed,Undisclosed,10 - 49,"Washington,
DC",service_focus,https://clutch.co/profile/home-front-communicationsadmin,http://teamsubjectmatter.com/homefront/
179,Cincomedios,Creativity at the service of strategy,"Creativity at the service of strategy. They offer digital marketing solutions for small, medium and large companies and organizations.",none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Montevideo,

Uruguay",service_focus,https://clutch.co/profile/cincomedios,http://cincomedios.com/
181,Kumbh Design Inc,unzip creative ideas,Kumbh Design Inc is an IT and Advertising agency & operates as renowned leader in the Website Design & Develo...,none shown,none shown,"$1,000",< $25 / hr,10 - 49,"Ahmedabad,

India",service_focus,https://clutch.co/profile/kumbh-design,http://www.kumbhdesign.com
182,Postmen,Ukrainian digital agency,Postmen develops complex digital strategies that transform business and take them to a new level of communication with a client.,none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Kyiv,

Ukraine",service_focus,https://clutch.co/profile/postmen,http://www.postmen.com.ua/
183,ITCG,Ukrainian web designers,ITCG is a full-service digital agency that was founded in 2000...,none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Kyiv,

Ukraine",service_focus,https://clutch.co/profile/itcg,http://itcg.ua/
184,2op,Ideas that connect people.,"2op is an advertising agency that offers services in brand management, social media marketing, and web design.",none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Brazil,

Brazil",service_focus,https://clutch.co/profile/2op,http://2op.com.br/
185,Genetsis,"Driven by data, powered by technology","Genetsis is an agency specialized in designing, developing and managing marketing strategies in digital environments.",none shown,none shown,"$5,000",$25 - $49 / hr,50 - 249,"Madrid ,

Spain",service_focus,https://clutch.co/profile/genetsis,http://www.genetsis.com/
187,Makkao,Constantly looking for new challenges ..,"Makkao, based in Barcelona, delivers online marketing plans, creativity and web development or application development.",none shown,none shown,"$5,000",$25 - $49 / hr,2 - 9,"Barcelona,

Spain",service_focus,https://clutch.co/profile/makkao,http://www.makkao.com/
188,Binaria,A digital agency for a digital world.,"Binaria is a digital communication agency located in Barcelona that offers online brand strategy, creativity, web development, digital video, mobile applications and more.",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Barcelona,

Spain",service_focus,https://clutch.co/profile/binaria,http://binaria.com/
190,Popel Agency,"Design, create and implement efficient interfaces","To us, product design was always more than just visual appeal...",none shown,none shown,"$5,000",$25 - $49 / hr,10 - 49,"Kyiv,

Ukraine",service_focus,https://clutch.co/profile/popel-agency,http://popel.agency/
